narration_id,video_id,noun,noun_class,all_nouns,all_noun_classes
P30_03_101,P30_03,salt,38,"['salt', 'toast']","[38, 33]"
P30_03_102,P30_03,water,27,"['water', 'v60']","[27, 50]"
P30_03_103,P30_03,water,27,"['water', 'v60']","[27, 50]"
P30_03_104,P30_03,water,27,['water'],[27]
P30_03_105,P30_03,water,27,['water'],[27]
P30_03_106,P30_03,water,27,['water'],[27]
P30_03_107,P30_03,water,27,['water'],[27]
P30_03_108,P30_03,water,27,['water'],[27]
P30_03_109,P30_03,water,27,['water'],[27]
P30_03_11,P30_03,bowl:washing:up,7,['bowl:washing:up'],[7]
P30_03_110,P30_03,water,27,['water'],[27]
P30_03_111,P30_03,jug,66,['jug'],[66]
P30_03_112,P30_03,water,27,['water'],[27]
P30_03_113,P30_03,water,27,['water'],[27]
P30_03_114,P30_03,water,27,['water'],[27]
P30_03_115,P30_03,water,27,['water'],[27]
P30_03_116,P30_03,jug,66,['jug'],[66]
P30_03_117,P30_03,jug,66,"['jug', 'rack:drying']","[66, 110]"
P30_03_118,P30_03,sponge,9,['sponge'],[9]
P30_03_119,P30_03,knife,4,['knife'],[4]
P30_03_12,P30_03,tap,0,['tap'],[0]
P30_03_120,P30_03,board:chopping,18,['board:chopping'],[18]
P30_03_121,P30_03,board:chopping,18,"['board:chopping', 'knife']","[18, 4]"
P30_03_122,P30_03,sponge,9,"['sponge', 'water']","[9, 27]"
P30_03_123,P30_03,surface,42,['surface'],[42]
P30_03_124,P30_03,surface,42,['surface'],[42]
P30_03_125,P30_03,plate,2,['plate'],[2]
P30_03_126,P30_03,surface,42,['surface'],[42]
P30_03_127,P30_03,cup,13,['cup'],[13]
P30_03_128,P30_03,surface,42,['surface'],[42]
P30_03_129,P30_03,surface,42,['surface'],[42]
P30_03_13,P30_03,bowl:washing:up,7,['bowl:washing:up'],[7]
P30_03_130,P30_03,surface,42,['surface'],[42]
P30_03_131,P30_03,surface,42,['surface'],[42]
P30_03_132,P30_03,surface,42,['surface'],[42]
P30_03_133,P30_03,sponge,9,['sponge'],[9]
P30_03_134,P30_03,sponge,9,['sponge'],[9]
P30_03_135,P30_03,hand,11,['hand'],[11]
P30_03_136,P30_03,knife,4,['knife'],[4]
P30_03_137,P30_03,knife,4,['knife'],[4]
P30_03_138,P30_03,knife,4,"['knife', 'rack:drying']","[4, 110]"
P30_03_139,P30_03,board:chopping,18,"['board:chopping', 'surface']","[18, 42]"
P30_03_14,P30_03,mug,13,['mug'],[13]
P30_03_140,P30_03,v60,50,['v60'],[50]
P30_03_141,P30_03,v60,50,"['v60', 'bin']","[50, 36]"
P30_03_142,P30_03,mug,13,['mug'],[13]
P30_03_143,P30_03,v60,50,['v60'],[50]
P30_03_144,P30_03,v60,50,['v60'],[50]
P30_03_145,P30_03,hand,11,['hand'],[11]
P30_03_15,P30_03,mug,13,['mug'],[13]
P30_03_16,P30_03,mug,13,['mug'],[13]
P30_03_17,P30_03,mug,13,['mug'],[13]
P30_03_18,P30_03,mug,13,"['mug', 'rack:drying']","[13, 110]"
P30_03_19,P30_03,hand,11,['hand'],[11]
P30_03_2,P30_03,kettle,44,['kettle'],[44]
P30_03_20,P30_03,bin:bread,21,['bin:bread'],[21]
P30_03_21,P30_03,bread,33,"['bread', 'bin:bread']","[33, 21]"
P30_03_22,P30_03,bread,33,"['bread', 'bin:bread']","[33, 21]"
P30_03_23,P30_03,bread,33,"['bread', 'bin:bread']","[33, 21]"
P30_03_24,P30_03,bread,33,"['bread', 'bin:bread']","[33, 21]"
P30_03_25,P30_03,bread,33,"['bread', 'packaging']","[33, 26]"
P30_03_26,P30_03,bread,33,"['bread', 'bin:bread']","[33, 21]"
P30_03_27,P30_03,bread,33,"['bread', 'toaster']","[33, 186]"
P30_03_28,P30_03,cupboard,3,['cupboard'],[3]
P30_03_29,P30_03,cupboard,3,['cupboard'],[3]
P30_03_3,P30_03,kettle,44,['kettle'],[44]
P30_03_30,P30_03,plate,2,['plate'],[2]
P30_03_31,P30_03,cupboard,3,['cupboard'],[3]
P30_03_32,P30_03,mug,13,['mug'],[13]
P30_03_33,P30_03,mug,13,['mug'],[13]
P30_03_34,P30_03,scoop:coffee,59,['scoop:coffee'],[59]
P30_03_35,P30_03,v60,50,['v60'],[50]
P30_03_36,P30_03,v60,50,['v60'],[50]
P30_03_37,P30_03,filter,77,['filter'],[77]
P30_03_38,P30_03,filter,77,"['filter', 'box']","[77, 23]"
P30_03_39,P30_03,filter,77,['filter'],[77]
P30_03_4,P30_03,mug,13,['mug'],[13]
P30_03_40,P30_03,filter,77,['filter'],[77]
P30_03_41,P30_03,filter,77,"['filter', 'v60']","[77, 50]"
P30_03_42,P30_03,coffee,59,['coffee'],[59]
P30_03_43,P30_03,fridge,12,['fridge'],[12]
P30_03_44,P30_03,box,23,"['box', 'fridge']","[23, 12]"
P30_03_45,P30_03,driver:screw,154,['driver:screw'],[154]
P30_03_46,P30_03,bag:coffee,19,['bag:coffee'],[19]
P30_03_47,P30_03,coffee,59,"['coffee', 'bag']","[59, 19]"
P30_03_48,P30_03,coffee,59,"['coffee', 'grinder']","[59, 50]"
P30_03_49,P30_03,coffee,59,['coffee'],[59]
P30_03_5,P30_03,bag:tea,132,"['bag:tea', 'mug']","[132, 13]"
P30_03_50,P30_03,coffee,59,['coffee'],[59]
P30_03_51,P30_03,coffee,59,['coffee'],[59]
P30_03_52,P30_03,grinder:coffee,50,['grinder:coffee'],[50]
P30_03_53,P30_03,ground,59,"['ground', 'grinder:coffee']","[59, 50]"
P30_03_54,P30_03,ground:coffee,59,"['ground:coffee', 'v60']","[59, 50]"
P30_03_55,P30_03,cupboard,3,['cupboard'],[3]
P30_03_56,P30_03,jug,66,['jug'],[66]
P30_03_57,P30_03,jug,66,['jug'],[66]
P30_03_58,P30_03,basket:washing,168,['basket:washing'],[168]
P30_03_59,P30_03,machine:washing,124,['machine:washing'],[124]
P30_03_6,P30_03,bin,36,['bin'],[36]
P30_03_60,P30_03,machine:washing,124,['machine:washing'],[124]
P30_03_61,P30_03,machine:washing,124,['machine:washing'],[124]
P30_03_62,P30_03,clothes,73,"['clothes', 'machine:washing']","[73, 124]"
P30_03_63,P30_03,clothes,73,"['clothes', 'machine:washing']","[73, 124]"
P30_03_64,P30_03,clothes,73,"['clothes', 'machine:washing']","[73, 124]"
P30_03_65,P30_03,clothes,73,"['clothes', 'machine:washing']","[73, 124]"
P30_03_66,P30_03,clothes,73,"['clothes', 'machine:washing']","[73, 124]"
P30_03_67,P30_03,clothes,73,"['clothes', 'machine:washing']","[73, 124]"
P30_03_68,P30_03,clothes,73,"['clothes', 'machine:washing']","[73, 124]"
P30_03_69,P30_03,clothes,73,"['clothes', 'machine:washing']","[73, 124]"
P30_03_7,P30_03,mug,13,['mug'],[13]
P30_03_70,P30_03,liquid:washing:up,22,"['liquid:washing:up', 'machine:washing']","[22, 124]"
P30_03_71,P30_03,drawer,8,['drawer'],[8]
P30_03_72,P30_03,time,111,['time'],[111]
P30_03_73,P30_03,machine:washing,124,['machine:washing'],[124]
P30_03_74,P30_03,machine:washing,124,['machine:washing'],[124]
P30_03_75,P30_03,machine:washing,124,['machine:washing'],[124]
P30_03_76,P30_03,machine:washing,124,['machine:washing'],[124]
P30_03_77,P30_03,machine:washing,124,['machine:washing'],[124]
P30_03_78,P30_03,kettle,44,['kettle'],[44]
P30_03_79,P30_03,bottle,15,['bottle'],[15]
P30_03_8,P30_03,tap,0,['tap'],[0]
P30_03_80,P30_03,tap,0,['tap'],[0]
P30_03_81,P30_03,bottle:water,15,['bottle:water'],[15]
P30_03_82,P30_03,cap,118,"['cap', 'bottle:water']","[118, 15]"
P30_03_83,P30_03,bottle:water,15,"['bottle:water', 'fridge']","[15, 12]"
P30_03_84,P30_03,bottle:water,15,"['bottle:water', 'fridge']","[15, 12]"
P30_03_85,P30_03,jug,66,"['jug', 'kettle']","[66, 44]"
P30_03_86,P30_03,water,27,"['water', 'v60']","[27, 50]"
P30_03_87,P30_03,water,27,"['water', 'v60']","[27, 50]"
P30_03_88,P30_03,toast,33,"['toast', 'toaster']","[33, 186]"
P30_03_89,P30_03,toast,33,"['toast', 'plate']","[33, 2]"
P30_03_9,P30_03,sponge,9,['sponge'],[9]
P30_03_90,P30_03,oil:olive,31,['oil:olive'],[31]
P30_03_91,P30_03,oil:olive,31,['oil:olive'],[31]
P30_03_92,P30_03,oil:olive,31,['oil:olive'],[31]
P30_03_93,P30_03,oil:olive,31,['oil:olive'],[31]
P30_03_94,P30_03,oil:olive,31,['oil:olive'],[31]
P30_03_95,P30_03,reduction:balsamic,134,['reduction:balsamic'],[134]
P30_03_96,P30_03,reduction:balsamic,134,"['reduction:balsamic', 'toast']","[134, 33]"
P30_03_97,P30_03,reduction:balsamic,134,"['reduction:balsamic', 'toast']","[134, 33]"
P30_03_98,P30_03,reduction:balsamic,134,"['reduction:balsamic', 'toast']","[134, 33]"
P30_03_99,P30_03,reduction:balsamic,134,['reduction:balsamic'],[134]
P30_04_0,P30_04,mug,13,['mug'],[13]
P30_04_1,P30_04,mug,13,['mug'],[13]
P30_04_10,P30_04,bowl:washing:up,7,['bowl:washing:up'],[7]
P30_04_100,P30_04,mug,13,['mug'],[13]
P30_04_101,P30_04,box,23,['box'],[23]
P30_04_102,P30_04,box,23,['box'],[23]
P30_04_103,P30_04,cupboard,3,['cupboard'],[3]
P30_04_104,P30_04,lid:box,6,['lid:box'],[6]
P30_04_105,P30_04,box,23,['box'],[23]
P30_04_106,P30_04,box,23,['box'],[23]
P30_04_107,P30_04,box,23,"['box', 'cupboard']","[23, 3]"
P30_04_108,P30_04,towel,52,['towel'],[52]
P30_04_109,P30_04,towel,52,['towel'],[52]
P30_04_11,P30_04,bowl:washing:up,7,['bowl:washing:up'],[7]
P30_04_110,P30_04,cupboard,3,['cupboard'],[3]
P30_04_111,P30_04,mug,13,['mug'],[13]
P30_04_112,P30_04,mug,13,['mug'],[13]
P30_04_113,P30_04,cupboard,3,['cupboard'],[3]
P30_04_114,P30_04,box:tea,23,['box:tea'],[23]
P30_04_115,P30_04,box:tea,23,['box:tea'],[23]
P30_04_116,P30_04,bag:tea,132,['bag:tea'],[132]
P30_04_117,P30_04,box:tea,23,['box:tea'],[23]
P30_04_118,P30_04,box:tea,23,['box:tea'],[23]
P30_04_119,P30_04,cupboard,3,['cupboard'],[3]
P30_04_12,P30_04,plate,2,['plate'],[2]
P30_04_120,P30_04,teabag,132,"['teabag', 'packet']","[132, 26]"
P30_04_121,P30_04,teabag,132,"['teabag', 'mug']","[132, 13]"
P30_04_122,P30_04,mug,13,"['mug', 'water']","[13, 27]"
P30_04_123,P30_04,rack:drying,110,['rack:drying'],[110]
P30_04_124,P30_04,rack:drying,110,['rack:drying'],[110]
P30_04_125,P30_04,machine:washing,124,['machine:washing'],[124]
P30_04_126,P30_04,clothes,73,['clothes'],[73]
P30_04_127,P30_04,shirt:t,73,['shirt:t'],[73]
P30_04_128,P30_04,boxer,73,['boxer'],[73]
P30_04_129,P30_04,shirt:t,73,['shirt:t'],[73]
P30_04_13,P30_04,mug,13,['mug'],[13]
P30_04_130,P30_04,shirt:t,73,['shirt:t'],[73]
P30_04_131,P30_04,shirt:t,73,['shirt:t'],[73]
P30_04_132,P30_04,sock,73,['sock'],[73]
P30_04_133,P30_04,boxer,73,['boxer'],[73]
P30_04_134,P30_04,boxer,73,['boxer'],[73]
P30_04_135,P30_04,shirt:t,73,['shirt:t'],[73]
P30_04_136,P30_04,shirt:t,73,['shirt:t'],[73]
P30_04_137,P30_04,shirt,73,['shirt'],[73]
P30_04_138,P30_04,shirt,73,['shirt'],[73]
P30_04_139,P30_04,trouser,73,['trouser'],[73]
P30_04_14,P30_04,mug,13,['mug'],[13]
P30_04_140,P30_04,trouser,73,['trouser'],[73]
P30_04_141,P30_04,shirt:t,73,['shirt:t'],[73]
P30_04_142,P30_04,shirt:t,73,['shirt:t'],[73]
P30_04_143,P30_04,collar:shirt,73,['collar:shirt'],[73]
P30_04_144,P30_04,shirt:t,73,['shirt:t'],[73]
P30_04_145,P30_04,sock,73,['sock'],[73]
P30_04_146,P30_04,shirt:t,73,['shirt:t'],[73]
P30_04_147,P30_04,boxer,73,['boxer'],[73]
P30_04_148,P30_04,boxer,73,['boxer'],[73]
P30_04_149,P30_04,sock,73,['sock'],[73]
P30_04_15,P30_04,tap,0,['tap'],[0]
P30_04_150,P30_04,sock,73,['sock'],[73]
P30_04_151,P30_04,boxer,73,['boxer'],[73]
P30_04_152,P30_04,boxer,73,['boxer'],[73]
P30_04_153,P30_04,boxer,73,['boxer'],[73]
P30_04_154,P30_04,boxer,73,['boxer'],[73]
P30_04_155,P30_04,shirt:t,73,['shirt:t'],[73]
P30_04_156,P30_04,shirt:t,73,['shirt:t'],[73]
P30_04_157,P30_04,sock,73,['sock'],[73]
P30_04_158,P30_04,sock,73,['sock'],[73]
P30_04_159,P30_04,sock,73,['sock'],[73]
P30_04_16,P30_04,mug,13,['mug'],[13]
P30_04_160,P30_04,sock,73,['sock'],[73]
P30_04_161,P30_04,shirt:t,73,['shirt:t'],[73]
P30_04_162,P30_04,shirt:t,73,['shirt:t'],[73]
P30_04_163,P30_04,sock,73,['sock'],[73]
P30_04_164,P30_04,sock,73,['sock'],[73]
P30_04_165,P30_04,boxer,73,['boxer'],[73]
P30_04_166,P30_04,boxer,73,['boxer'],[73]
P30_04_167,P30_04,short:boxer,73,['short:boxer'],[73]
P30_04_168,P30_04,short:boxer,73,['short:boxer'],[73]
P30_04_169,P30_04,short:boxer,73,['short:boxer'],[73]
P30_04_17,P30_04,mug,13,['mug'],[13]
P30_04_170,P30_04,short:boxer,73,['short:boxer'],[73]
P30_04_171,P30_04,sock,73,['sock'],[73]
P30_04_172,P30_04,sock,73,['sock'],[73]
P30_04_173,P30_04,short:boxer,73,['short:boxer'],[73]
P30_04_174,P30_04,short:boxer,73,['short:boxer'],[73]
P30_04_175,P30_04,shirt:t,73,['shirt:t'],[73]
P30_04_18,P30_04,mug,13,['mug'],[13]
P30_04_19,P30_04,mug,13,['mug'],[13]
P30_04_2,P30_04,plate,2,['plate'],[2]
P30_04_20,P30_04,mug,13,['mug'],[13]
P30_04_21,P30_04,mug,13,['mug'],[13]
P30_04_22,P30_04,mug,13,['mug'],[13]
P30_04_23,P30_04,plate,2,['plate'],[2]
P30_04_24,P30_04,plate,2,['plate'],[2]
P30_04_25,P30_04,plate,2,['plate'],[2]
P30_04_26,P30_04,plate,2,['plate'],[2]
P30_04_27,P30_04,plate,2,"['plate', 'rack:drying']","[2, 110]"
P30_04_28,P30_04,hand,11,['hand'],[11]
P30_04_29,P30_04,rack,110,['rack'],[110]
P30_04_3,P30_04,tap,0,['tap'],[0]
P30_04_30,P30_04,fork,14,"['fork', 'rack:drying']","[14, 110]"
P30_04_31,P30_04,fork,14,['fork'],[14]
P30_04_32,P30_04,fork,14,['fork'],[14]
P30_04_33,P30_04,knife,4,['knife'],[4]
P30_04_34,P30_04,fork,14,['fork'],[14]
P30_04_35,P30_04,fork,14,['fork'],[14]
P30_04_36,P30_04,knife,4,['knife'],[4]
P30_04_37,P30_04,drawer,8,['drawer'],[8]
P30_04_38,P30_04,spoon,1,['spoon'],[1]
P30_04_39,P30_04,spoon,1,['spoon'],[1]
P30_04_4,P30_04,washing,73,"['washing', 'bowl:washing:up']","[73, 7]"
P30_04_40,P30_04,pan,5,['pan'],[5]
P30_04_41,P30_04,pan,5,['pan'],[5]
P30_04_42,P30_04,plate,2,['plate'],[2]
P30_04_43,P30_04,plate,2,['plate'],[2]
P30_04_44,P30_04,cupboard,3,['cupboard'],[3]
P30_04_45,P30_04,plate,2,['plate'],[2]
P30_04_46,P30_04,saucepan,5,['saucepan'],[5]
P30_04_47,P30_04,plate,2,['plate'],[2]
P30_04_48,P30_04,plate,2,['plate'],[2]
P30_04_49,P30_04,cupboard,3,['cupboard'],[3]
P30_04_5,P30_04,liquid:washing:up,22,"['liquid:washing:up', 'bowl']","[22, 7]"
P30_04_50,P30_04,plate,2,['plate'],[2]
P30_04_51,P30_04,plate,2,['plate'],[2]
P30_04_52,P30_04,plate,2,['plate'],[2]
P30_04_53,P30_04,plate,2,['plate'],[2]
P30_04_54,P30_04,plate,2,['plate'],[2]
P30_04_55,P30_04,plate,2,['plate'],[2]
P30_04_56,P30_04,plate,2,['plate'],[2]
P30_04_57,P30_04,plate,2,['plate'],[2]
P30_04_58,P30_04,plate,2,['plate'],[2]
P30_04_59,P30_04,plate,2,['plate'],[2]
P30_04_6,P30_04,bowl:washing:up,7,['bowl:washing:up'],[7]
P30_04_60,P30_04,plate,2,['plate'],[2]
P30_04_61,P30_04,lid:box,6,['lid:box'],[6]
P30_04_62,P30_04,lid:box,6,['lid:box'],[6]
P30_04_63,P30_04,lid:box,6,['lid:box'],[6]
P30_04_64,P30_04,box,23,['box'],[23]
P30_04_65,P30_04,box,23,['box'],[23]
P30_04_66,P30_04,sticker,222,"['sticker', 'box']","[222, 23]"
P30_04_67,P30_04,box,23,['box'],[23]
P30_04_68,P30_04,lid:saucepan,6,['lid:saucepan'],[6]
P30_04_69,P30_04,lid:saucepan,6,['lid:saucepan'],[6]
P30_04_7,P30_04,washing,73,"['washing', 'bowl:washing:up']","[73, 7]"
P30_04_70,P30_04,saucepan,5,['saucepan'],[5]
P30_04_71,P30_04,saucepan,5,['saucepan'],[5]
P30_04_72,P30_04,lid:saucepan,6,['lid:saucepan'],[6]
P30_04_73,P30_04,lid:saucepan,6,['lid:saucepan'],[6]
P30_04_74,P30_04,saucepan,5,['saucepan'],[5]
P30_04_75,P30_04,saucepan,5,"['saucepan', 'saucepan']","[5, 5]"
P30_04_76,P30_04,lid:saucepan,6,['lid:saucepan'],[6]
P30_04_77,P30_04,lid:saucepan,6,['lid:saucepan'],[6]
P30_04_78,P30_04,cupboard,3,['cupboard'],[3]
P30_04_79,P30_04,pan,5,['pan'],[5]
P30_04_8,P30_04,bowl:washing:up,7,['bowl:washing:up'],[7]
P30_04_80,P30_04,cupboard,3,['cupboard'],[3]
P30_04_81,P30_04,pan,5,['pan'],[5]
P30_04_82,P30_04,cupboard,3,['cupboard'],[3]
P30_04_83,P30_04,bowl,7,['bowl'],[7]
P30_04_85,P30_04,kettle,44,['kettle'],[44]
P30_04_86,P30_04,box,23,['box'],[23]
P30_04_87,P30_04,box,23,['box'],[23]
P30_04_89,P30_04,mug,13,['mug'],[13]
P30_04_9,P30_04,bowl:washing:up,7,['bowl:washing:up'],[7]
P30_04_90,P30_04,mug,13,['mug'],[13]
P30_04_91,P30_04,mug,13,['mug'],[13]
P30_04_92,P30_04,mug,13,['mug'],[13]
P30_04_93,P30_04,mug,13,"['mug', 'bowl:washing:up']","[13, 7]"
P30_04_94,P30_04,box,23,['box'],[23]
P30_04_95,P30_04,box,23,['box'],[23]
P30_04_96,P30_04,liquid:washing:up,22,"['liquid:washing:up', 'box']","[22, 23]"
P30_04_97,P30_04,box,23,['box'],[23]
P30_04_98,P30_04,box,23,['box'],[23]
P30_04_99,P30_04,mug,13,['mug'],[13]
P30_05_0,P30_05,bin,36,['bin'],[36]
P30_05_1,P30_05,grind:coffee,50,"['grind:coffee', 'bin']","[50, 36]"
P30_05_10,P30_05,milk:coconut,64,"['milk:coconut', 'lime']","[64, 161]"
P30_05_100,P30_05,bag:ginger,19,['bag:ginger'],[19]
P30_05_101,P30_05,ginger,131,"['ginger', 'bag']","[131, 19]"
P30_05_102,P30_05,ginger,131,['ginger'],[131]
P30_05_103,P30_05,ginger,131,['ginger'],[131]
P30_05_104,P30_05,ginger,131,['ginger'],[131]
P30_05_105,P30_05,coconut,196,['coconut'],[196]
P30_05_106,P30_05,gas,24,['gas'],[24]
P30_05_107,P30_05,coconut,196,['coconut'],[196]
P30_05_108,P30_05,ginger,131,['ginger'],[131]
P30_05_109,P30_05,ginger,131,['ginger'],[131]
P30_05_11,P30_05,carrot,41,['carrot'],[41]
P30_05_110,P30_05,ginger,131,['ginger'],[131]
P30_05_111,P30_05,ginger,131,['ginger'],[131]
P30_05_112,P30_05,ginger,131,['ginger'],[131]
P30_05_113,P30_05,ginger,131,['ginger'],[131]
P30_05_114,P30_05,ginger,131,['ginger'],[131]
P30_05_115,P30_05,ginger,131,['ginger'],[131]
P30_05_116,P30_05,ginger,131,['ginger'],[131]
P30_05_117,P30_05,ginger,131,['ginger'],[131]
P30_05_118,P30_05,ginger,131,['ginger'],[131]
P30_05_119,P30_05,ginger,131,['ginger'],[131]
P30_05_12,P30_05,bag,19,['bag'],[19]
P30_05_120,P30_05,ginger,131,['ginger'],[131]
P30_05_121,P30_05,board:chopping,18,['board:chopping'],[18]
P30_05_122,P30_05,bag:garlic,19,['bag:garlic'],[19]
P30_05_123,P30_05,bulb:garlic,51,['bulb:garlic'],[51]
P30_05_124,P30_05,bulb:garlic,51,['bulb:garlic'],[51]
P30_05_125,P30_05,garlic,51,['garlic'],[51]
P30_05_126,P30_05,clove,51,"['clove', 'bulb:garlic']","[51, 51]"
P30_05_127,P30_05,garlic,51,['garlic'],[51]
P30_05_128,P30_05,clove:garlic,51,['clove:garlic'],[51]
P30_05_129,P30_05,clove:garlic,51,['clove:garlic'],[51]
P30_05_13,P30_05,bag,19,['bag'],[19]
P30_05_130,P30_05,clove:garlic,51,['clove:garlic'],[51]
P30_05_131,P30_05,clove:garlic,51,['clove:garlic'],[51]
P30_05_132,P30_05,skin,48,"['skin', 'clove:garlic']","[48, 51]"
P30_05_133,P30_05,coconut,196,['coconut'],[196]
P30_05_134,P30_05,coconut,196,['coconut'],[196]
P30_05_135,P30_05,skin,48,"['skin', 'clove:garlic']","[48, 51]"
P30_05_136,P30_05,coconut,196,['coconut'],[196]
P30_05_137,P30_05,coconut,196,['coconut'],[196]
P30_05_138,P30_05,garlic,51,['garlic'],[51]
P30_05_139,P30_05,garlic,51,['garlic'],[51]
P30_05_14,P30_05,food,34,['food'],[34]
P30_05_140,P30_05,garlic,51,['garlic'],[51]
P30_05_141,P30_05,garlic,51,['garlic'],[51]
P30_05_142,P30_05,garlic,51,['garlic'],[51]
P30_05_143,P30_05,garlic,51,['garlic'],[51]
P30_05_145,P30_05,garlic,51,['garlic'],[51]
P30_05_146,P30_05,garlic,51,['garlic'],[51]
P30_05_147,P30_05,garlic,51,['garlic'],[51]
P30_05_148,P30_05,garlic,51,['garlic'],[51]
P30_05_149,P30_05,garlic,51,['garlic'],[51]
P30_05_15,P30_05,jug,66,['jug'],[66]
P30_05_150,P30_05,garlic,51,['garlic'],[51]
P30_05_151,P30_05,coconut,196,['coconut'],[196]
P30_05_152,P30_05,oil:olive,31,"['oil:olive', 'pan']","[31, 5]"
P30_05_153,P30_05,oil:olive,31,"['oil:olive', 'pan']","[31, 5]"
P30_05_154,P30_05,oil:olive,31,"['oil:olive', 'pan']","[31, 5]"
P30_05_155,P30_05,coconut,196,['coconut'],[196]
P30_05_156,P30_05,oil:olive,31,"['oil:olive', 'pan']","[31, 5]"
P30_05_157,P30_05,garlic,51,"['garlic', 'pan']","[51, 5]"
P30_05_158,P30_05,onion,16,"['onion', 'pan']","[16, 5]"
P30_05_159,P30_05,board:chopping,18,['board:chopping'],[18]
P30_05_16,P30_05,jug,66,['jug'],[66]
P30_05_160,P30_05,food,34,['food'],[34]
P30_05_161,P30_05,food,34,['food'],[34]
P30_05_162,P30_05,food,34,['food'],[34]
P30_05_163,P30_05,food,34,['food'],[34]
P30_05_164,P30_05,food,34,['food'],[34]
P30_05_165,P30_05,onion,16,['onion'],[16]
P30_05_166,P30_05,food,34,['food'],[34]
P30_05_167,P30_05,food,34,['food'],[34]
P30_05_168,P30_05,lime,161,['lime'],[161]
P30_05_169,P30_05,cupboard,3,['cupboard'],[3]
P30_05_17,P30_05,board:chopping,18,['board:chopping'],[18]
P30_05_170,P30_05,cupboard,3,['cupboard'],[3]
P30_05_171,P30_05,cupboard,3,['cupboard'],[3]
P30_05_172,P30_05,cupboard,3,['cupboard'],[3]
P30_05_173,P30_05,cupboard,3,['cupboard'],[3]
P30_05_174,P30_05,box,23,['box'],[23]
P30_05_175,P30_05,box,23,['box'],[23]
P30_05_176,P30_05,cupboard,3,['cupboard'],[3]
P30_05_177,P30_05,cupboard,3,['cupboard'],[3]
P30_05_179,P30_05,lime,161,['lime'],[161]
P30_05_18,P30_05,fridge,12,['fridge'],[12]
P30_05_180,P30_05,lime,161,['lime'],[161]
P30_05_181,P30_05,lime,161,['lime'],[161]
P30_05_182,P30_05,lime,161,['lime'],[161]
P30_05_183,P30_05,lime,161,['lime'],[161]
P30_05_184,P30_05,lime,161,['lime'],[161]
P30_05_185,P30_05,lime,161,['lime'],[161]
P30_05_186,P30_05,lime,161,['lime'],[161]
P30_05_187,P30_05,lime,161,['lime'],[161]
P30_05_188,P30_05,freezer,113,['freezer'],[113]
P30_05_189,P30_05,drawer,8,['drawer'],[8]
P30_05_19,P30_05,drawer,8,['drawer'],[8]
P30_05_190,P30_05,fish,119,['fish'],[119]
P30_05_191,P30_05,drawer,8,['drawer'],[8]
P30_05_192,P30_05,drawer,8,['drawer'],[8]
P30_05_193,P30_05,drawer,8,['drawer'],[8]
P30_05_194,P30_05,freezer,113,['freezer'],[113]
P30_05_195,P30_05,garlic,51,['garlic'],[51]
P30_05_196,P30_05,cupboard,3,['cupboard'],[3]
P30_05_197,P30_05,cupboard,3,['cupboard'],[3]
P30_05_198,P30_05,garlic,51,"['garlic', 'ginger']","[51, 131]"
P30_05_199,P30_05,bin,36,['bin'],[36]
P30_05_2,P30_05,v60,50,['v60'],[50]
P30_05_20,P30_05,pepper,37,['pepper'],[37]
P30_05_200,P30_05,cupboard,3,['cupboard'],[3]
P30_05_201,P30_05,garlic,51,"['garlic', 'bowl']","[51, 7]"
P30_05_202,P30_05,towel,52,['towel'],[52]
P30_05_203,P30_05,bit:food,34,['bit:food'],[34]
P30_05_204,P30_05,drawer,8,['drawer'],[8]
P30_05_205,P30_05,bowl,7,['bowl'],[7]
P30_05_206,P30_05,bit:food,34,"['bit:food', 'bin']","[34, 36]"
P30_05_207,P30_05,bit:food,34,['bit:food'],[34]
P30_05_208,P30_05,bit:food,34,['bit:food'],[34]
P30_05_209,P30_05,bit:food,34,['bit:food'],[34]
P30_05_21,P30_05,pepper,37,['pepper'],[37]
P30_05_210,P30_05,bit:food,34,['bit:food'],[34]
P30_05_211,P30_05,bit:food,34,"['bit:food', 'bag']","[34, 19]"
P30_05_212,P30_05,bit:food,34,"['bit:food', 'bag']","[34, 19]"
P30_05_213,P30_05,bit:food,34,['bit:food'],[34]
P30_05_214,P30_05,bit:food,34,['bit:food'],[34]
P30_05_215,P30_05,bag,19,"['bag', 'bin']","[19, 36]"
P30_05_216,P30_05,food,34,['food'],[34]
P30_05_217,P30_05,hand,11,['hand'],[11]
P30_05_218,P30_05,food,34,['food'],[34]
P30_05_219,P30_05,food,34,['food'],[34]
P30_05_22,P30_05,salad,68,['salad'],[68]
P30_05_220,P30_05,water,27,['water'],[27]
P30_05_221,P30_05,food,34,['food'],[34]
P30_05_222,P30_05,food,34,['food'],[34]
P30_05_223,P30_05,food,34,['food'],[34]
P30_05_224,P30_05,chilli,69,['chilli'],[69]
P30_05_225,P30_05,lime,161,['lime'],[161]
P30_05_226,P30_05,lime,161,['lime'],[161]
P30_05_227,P30_05,piece:lime,161,['piece:lime'],[161]
P30_05_228,P30_05,film:cling,100,['film:cling'],[100]
P30_05_229,P30_05,film:cling,100,['film:cling'],[100]
P30_05_23,P30_05,salad,68,['salad'],[68]
P30_05_230,P30_05,lime,161,"['lime', 'film:cling']","[161, 100]"
P30_05_231,P30_05,lime,161,"['lime', 'fridge']","[161, 12]"
P30_05_232,P30_05,fridge,12,['fridge'],[12]
