narration_id,start_frame,stop_frame,narration,noun,noun_class,all_nouns,all_noun_classes
P24_02_84,26095,26223,compress meat,meat,28,meat,28
P24_02_85,26229,26347,take meat,meat,28,meat,28
P24_02_86,26280,26385,put onto plate,plate,2,plate,2
P24_02_87,26388,26490,take meat,meat,28,meat,28
P24_02_88,26452,26532,put into pan,pan,5,pan,5
P24_02_89,26538,26673,put pan onto cooker,pan,5,pan,5
P24_02_90,26734,27098,press meat in pan,meat,28,meat,28
P24_02_90,26734,27098,press meat in pan,meat,28,pan,5
P24_02_91,27104,27421,move meat in pan,meat,28,meat,28
P24_02_91,27104,27421,move meat in pan,meat,28,pan,5
P24_02_92,27528,27645,put down fork and knife,fork,14,fork,14
P24_02_92,27528,27645,put down fork and knife,fork,14,knife,4
P24_02_95,28460,29010,move meat in pan,meat,28,meat,28
P24_02_95,28460,29010,move meat in pan,meat,28,pan,5
P24_02_97,29383,29950,press meat in pan,meat,28,meat,28
P24_02_97,29383,29950,press meat in pan,meat,28,pan,5
P24_02_98,30781,30879,check meat,meat,28,meat,28
P24_02_99,30920,31096,flip meat in pan,meat,28,meat,28
P24_02_99,30920,31096,flip meat in pan,meat,28,pan,5
P24_03_0,183,368,pick up plate,plate,2,plate,2
P24_03_1,198,466,pick up glass,glass,10,glass,10
P24_03_10,1996,2055,rinse plate,plate,2,plate,2
P24_03_100,22311,22914,rinse sponge,sponge,9,sponge,9
P24_03_101,22914,22958,turn off tap,tap,0,tap,0
P24_03_103,23484,23896,rinse sponge,sponge,9,sponge,9
P24_03_104,24013,24065,turn off tap,tap,0,tap,0
P24_03_107,24802,25016,rinse sponge,sponge,9,sponge,9
P24_03_108,25039,25076,turn off tap,tap,0,tap,0
P24_03_11,2892,2960,grab knife,knife,4,knife,4
P24_03_118,28995,29134,pick up cloth,cloth,17,cloth,17
P24_03_119,29163,29226,dry hands,hand,11,hand,11
P24_03_12,2972,3204,lather knife,knife,4,knife,4
P24_03_13,3090,3253,put knife down,knife,4,knife,4
P24_03_14,3259,3324,grab fork,fork,14,fork,14
P24_03_15,3318,3469,lather fork,fork,14,fork,14
P24_03_2,380,427,put down glass into sink,glass,10,glass,10
P24_03_20,3883,4139,lather fork,fork,14,fork,14
P24_03_3,473,548,open tap,tap,0,tap,0
P24_03_34,6546,6654,pick up glass,glass,10,glass,10
P24_03_35,6575,6635,pick up glass,glass,10,glass,10
P24_03_36,6654,6738,rinse glass,glass,10,glass,10
P24_03_37,6657,6714,rinse glass,glass,10,glass,10
P24_03_38,6720,7088,lather glass,glass,10,glass,10
P24_03_39,7094,7168,put down glass,glass,10,glass,10
P24_03_4,613,811,put down plate into sink,plate,2,plate,2
P24_03_40,7393,7782,lather glass,glass,10,glass,10
P24_03_41,7800,7931,put down glass,glass,10,glass,10
P24_03_42,7987,8173,rinse hands,hand,11,hand,11
P24_03_43,8158,8305,empty bowl,bowl,7,bowl,7
P24_03_44,8356,8422,turn on tap,tap,0,tap,0
P24_03_45,8469,8666,rinse bowl,bowl,7,bowl,7
P24_03_46,8751,8815,turn off tap,tap,0,tap,0
P24_03_47,8832,9792,wash bowl,bowl,7,bowl,7
P24_03_48,9729,9787,turn on tap,tap,0,tap,0
P24_03_49,9780,9851,rinse hands,hand,11,hand,11
P24_03_5,862,925,pick up sponge,sponge,9,sponge,9
P24_03_50,9842,10972,rinse bowl,bowl,7,bowl,7
P24_03_52,11095,11263,put down bowl,bowl,7,bowl,7
P24_03_54,11346,11445,pick up pan,pan,5,pan,5
P24_03_55,11498,12006,lather pan,pan,5,pan,5
P24_03_56,12038,12793,rinse pan,pan,5,pan,5
P24_03_57,12915,13045,put down pan,pan,5,pan,5
P24_03_58,13051,13143,pick up plate,plate,2,plate,2
P24_03_59,13140,13206,rinse plate,plate,2,plate,2
P24_03_6,896,1001,rinse sponge,sponge,9,sponge,9
P24_03_60,13191,13224,close tap,tap,0,tap,0
P24_03_61,13249,13753,lather plate,plate,2,plate,2
P24_03_62,13787,13833,open tap,tap,0,tap,0
P24_03_63,13834,14300,rinse plate,plate,2,plate,2
P24_03_64,14349,14604,put down plate,plate,2,plate,2
P24_03_67,14957,15009,pick up fork,fork,14,fork,14
P24_03_68,15000,15260,lather fork,fork,14,fork,14
P24_03_69,15312,15771,rinse fork and teaspoon,fork,14,fork,14
P24_03_7,1323,1677,put dish washing liquid into sponge,liquid:dish:washing,22,sponge,9
P24_03_70,15528,15970,put down fork,fork,14,fork,14
P24_03_73,16195,16284,pick up glass,glass,10,glass,10
P24_03_74,16307,16403,rinse glass,glass,10,glass,10
P24_03_75,16936,17071,put glass,glass,10,glass,10
P24_03_76,17115,17171,pick up glass,glass,10,glass,10
P24_03_77,17151,17750,rinse glass,glass,10,glass,10
P24_03_78,17788,17923,put glass,glass,10,glass,10
P24_03_8,1740,2824,wash plate,plate,2,plate,2
P24_03_9,1853,1943,pick up plate,plate,2,plate,2
P24_03_91,19984,20037,pick up knife and fork,knife,4,knife,4
P24_03_91,19984,20037,pick up knife and fork,knife,4,fork,14
P24_03_92,20043,20260,rinse knife and fork,knife,4,knife,4
P24_03_92,20043,20260,rinse knife and fork,knife,4,fork,14
P24_03_93,20311,20511,put down knife,knife,4,knife,4
P24_03_94,20523,20643,rinse fork,fork,14,fork,14
P24_03_95,20649,20820,put down fork,fork,14,fork,14
P24_03_96,20826,20883,pick up plate,plate,2,plate,2
P24_03_97,20874,21471,rinse plate,plate,2,plate,2
P24_03_98,21840,21916,rinse sponge,sponge,9,sponge,9
P24_03_99,21943,22285,wipe sink with sponge,sink,63,sponge,9
P24_04_1,230,328,turn on tap,tap,0,tap,0
P24_04_102,24675,25167,rinse sponge,sponge,9,sponge,9
P24_04_105,25926,26196,rinse sponge,sponge,9,sponge,9
P24_04_106,26196,26239,close tap,tap,0,tap,0
P24_04_107,26268,26329,place sponge,sponge,9,sponge,9
P24_04_108,26274,26515,pick up cloth,cloth,17,cloth,17
P24_04_109,26512,26718,dry hands,hand,11,hand,11
P24_04_12,3618,3784,dry hands,hand,11,hand,11
P24_04_18,5767,5887,pick up cloth,cloth,17,cloth,17
P24_04_19,5887,5938,dry hands,hand,11,hand,11
P24_04_23,7009,7051,rinse hands,hand,11,hand,11
P24_04_24,7097,7165,close tap,tap,0,tap,0
P24_04_25,7269,7348,pick up cloth,cloth,17,cloth,17
P24_04_26,7344,7458,dry hands,hand,11,hand,11
P24_04_39,10405,10581,pick up plate,plate,2,plate,2
P24_04_4,1141,1192,turn off tap,tap,0,tap,0
P24_04_40,10561,10691,put plate,plate,2,plate,2
P24_04_41,10697,10773,pick up knife,knife,4,knife,4
P24_04_42,10773,10820,put knife,knife,4,knife,4
P24_04_46,11363,11438,pick up knife,knife,4,knife,4
P24_04_48,12288,12340,drop knife,knife,4,knife,4
P24_04_52,12829,13483,place white bread slices on plate,slice:bread,33,plate,2
P24_04_53,13534,13696,grab knife,knife,4,knife,4
P24_04_69,18564,18701,pick up knife,knife,4,knife,4
P24_04_70,18686,18822,put knife in sink,knife,4,knife,4
P24_04_72,18942,19011,pick up plate,plate,2,plate,2
P24_04_73,19057,19117,put plate on table,plate,2,plate,2
P24_04_75,19527,19587,open tap,tap,0,tap,0
P24_04_77,20181,20236,pick up knife,knife,4,knife,4
P24_04_78,20194,20322,rinse knife,knife,4,knife,4
P24_04_79,20332,20386,pick up sponge,sponge,9,sponge,9
P24_04_80,20421,20580,lather knife,knife,4,knife,4
P24_04_81,20643,20857,rinse knife,knife,4,knife,4
P24_04_83,21105,21225,rinse knife,knife,4,knife,4
P24_04_84,21283,21333,turn off water,tap,0,tap,0
P24_04_86,21414,21472,put away knife,knife,4,knife,4
P24_04_89,21906,22005,take sponge,sponge,9,sponge,9
P24_04_9,3097,3146,turn off tap,tap,0,tap,0
P24_04_95,23063,23130,put down sponge,sponge,9,sponge,9
P24_04_96,23098,23185,turn on tap,tap,0,tap,0
P24_05_10,2172,2266,open tap,tap,0,tap,0
P24_05_100,32586,32721,open tap,tap,0,tap,0
P24_05_101,32713,32797,rinse hands,hand,11,hand,11
P24_05_103,33112,33184,dry hands,hand,11,hand,11
P24_05_104,33195,33255,pick up spoon,spoon,1,spoon,1
P24_05_105,33239,34143,move onion in the pan,onion,16,onion,16
P24_05_105,33239,34143,move onion in the pan,onion,16,pan,5
P24_05_106,34176,34321,put spoon,spoon,1,spoon,1
P24_05_107,34314,34477,raise lid,lid,6,lid,6
P24_05_108,34483,34564,lower lid,lid,6,lid,6
P24_05_109,35603,35679,open fridge,fridge,12,fridge,12
P24_05_113,36648,37035,stir onion in pan,onion,16,onion,16
P24_05_113,36648,37035,stir onion in pan,onion,16,pan,5
P24_05_114,37532,37593,put down spoon,spoon,1,spoon,1
P24_05_118,38590,38641,open fridge,fridge,12,fridge,12
P24_05_12,3566,3651,close tap,tap,0,tap,0
P24_05_120,38715,38772,close fridge,fridge,12,fridge,12
P24_05_121,38778,38849,pick up knife,knife,4,knife,4
P24_05_123,40636,40673,put down knife,knife,4,knife,4
P24_05_124,40796,41188,move onion in pan,onion,16,onion,16
P24_05_124,40796,41188,move onion in pan,onion,16,pan,5
P24_05_126,41749,42111,move onion in pan,onion,16,onion,16
P24_05_126,41749,42111,move onion in pan,onion,16,pan,5
P24_05_127,42123,42172,put down spoon,spoon,1,spoon,1
P24_05_129,42421,42513,pour sauce in pan,sauce,47,pan,5
P24_05_132,45516,45933,put down pan,pan,5,pan,5
P24_05_133,45522,45564,lift up pan,pan,5,pan,5
P24_05_135,45908,46227,stir sauce in pan,sauce,47,pan,5
P24_05_136,46237,46346,put down spoon,spoon,1,spoon,1
P24_05_137,46323,46381,pick up knife,knife,4,knife,4
P24_05_140,47221,47469,put capers into pan,caper,208,pan,5
P24_05_142,47698,47746,put down knife,knife,4,knife,4
P24_05_143,47780,47863,pick up spoon,spoon,1,spoon,1
P24_05_144,47820,48083,stir sauce in pan,sauce,47,pan,5
P24_05_145,48103,48233,pick up cloth,cloth,17,cloth,17
P24_05_15,4555,4840,put lid on pot,lid,6,lid,6
P24_05_150,49464,50712,stir sauce in pan,sauce,47,pan,5
P24_05_154,52308,52354,take spoon,spoon,1,spoon,1
P24_05_155,52360,52644,stir sauce in pan,sauce,47,pan,5
P24_05_156,52650,52770,lift lid,lid,6,lid,6
P24_05_157,52776,52978,put down lid,lid,6,lid,6
P24_05_158,53131,53304,rinse spoon,spoon,1,spoon,1
P24_05_159,53494,53556,close tap,tap,0,tap,0
P24_05_169,55486,55749,move sauce into pan,sauce,47,pan,5
P24_05_170,56238,56343,pick up plate,plate,2,plate,2
P24_05_180,59506,59545,pick up sponge,sponge,9,sponge,9
P24_05_181,59701,59782,open tap,tap,0,tap,0
P24_05_182,59788,59840,rinse knife,knife,4,knife,4
P24_05_183,59846,60033,lather knife,knife,4,knife,4
P24_05_186,60579,60697,open tap,tap,0,tap,0
P24_05_188,61140,61287,rinse knife,knife,4,knife,4
P24_05_189,61443,61511,close tap,tap,0,tap,0
P24_05_191,61620,62010,move knife,knife,4,knife,4
P24_05_192,61717,61809,open tap,tap,0,tap,0
P24_05_193,61815,61882,rinse knife,knife,4,knife,4
P24_05_197,62687,62747,open fridge,fridge,12,fridge,12
P24_05_198,62753,62843,put bottle in fridge,bottle,15,fridge,12
P24_05_199,62808,62886,close fridge,fridge,12,fridge,12
P24_05_20,6061,6133,pick up spoon,spoon,1,spoon,1
P24_05_200,62994,63110,pick up plate,plate,2,plate,2
P24_05_201,63119,63424,rinse plate,plate,2,plate,2
P24_05_202,63512,63587,close tap,tap,0,tap,0
P24_05_204,63737,64240,dry plate,plate,2,plate,2
P24_05_205,64286,64350,put down plate,plate,2,plate,2
P24_05_206,64373,64442,pick up spoon,spoon,1,spoon,1
P24_05_209,66114,66271,pick up spoon,spoon,1,spoon,1
P24_05_21,6138,6212,put down spoon,spoon,1,spoon,1
P24_05_211,66520,66744,move sauce in the pan,sauce,47,pan,5
P24_05_213,67200,67418,pick up spoon,spoon,1,spoon,1
P24_05_214,67432,67753,put lid,lid,6,lid,6
P24_05_215,67815,67863,put spoon,spoon,1,spoon,1
P24_05_217,68866,68980,pick up glass,glass,10,glass,10
P24_05_218,68985,69120,put glass on the table,glass,10,glass,10
P24_05_219,69126,69486,pick up knife and fork,knife,4,knife,4
P24_05_219,69126,69486,pick up knife and fork,knife,4,fork,14
P24_05_220,69492,69612,put knife and fork on the table,knife,4,knife,4
P24_05_220,69492,69612,put knife and fork on the table,knife,4,fork,14
P24_05_221,69669,69866,open fridge,fridge,12,fridge,12
P24_05_228,71660,72037,get lid,lid,6,lid,6
P24_05_229,72041,72084,put away lid,lid,6,lid,6
P24_05_23,6295,6501,pick up plate,plate,2,plate,2
P24_05_230,72048,72126,take lid,lid,6,lid,6
P24_05_233,73031,73548,put fork away,fork,14,fork,14
P24_05_24,6498,6683,put down plate,plate,2,plate,2
P24_05_240,75727,75778,take spoon,spoon,1,spoon,1
P24_05_246,78465,78550,take spoon,spoon,1,spoon,1
P24_05_250,80182,80247,put down spoon,spoon,1,spoon,1
P24_05_261,82554,82605,take spoon,spoon,1,spoon,1
P24_05_263,82700,83074,take pasta with spoon,pasta,45,spoon,1
P24_05_264,83739,83769,put down spoon,spoon,1,spoon,1
P24_05_27,6991,7072,pick up knife,knife,4,knife,4
P24_05_271,84474,84542,take spoon,spoon,1,spoon,1
P24_05_288,88899,88942,take pan,pan,5,pan,5
P24_05_29,7407,7511,put knife,knife,4,knife,4
P24_05_296,91752,91784,put spoon,spoon,1,spoon,1
P24_05_297,92319,92538,pick up spoon,spoon,1,spoon,1
P24_05_298,92585,92747,put spoon,spoon,1,spoon,1
P24_05_3,933,1205,pick up lid,lid,6,lid,6
P24_05_30,7635,8481,put pasta in the plate,pasta,45,plate,2
P24_05_302,93102,93197,put pasta on plate,pasta,45,plate,2
P24_05_304,93409,93448,put pasta on plate,pasta,45,plate,2
P24_05_305,93618,93714,put pasta on plate,pasta,45,plate,2
P24_05_307,94009,94158,put pasta on plate,pasta,45,plate,2
P24_05_309,94348,94527,put pasta on plate,pasta,45,plate,2
P24_05_311,94873,95098,put pasta on plate,pasta,45,plate,2
P24_05_312,95104,95812,take plate,plate,2,plate,2
P24_05_313,95818,95904,place plate on table,plate,2,plate,2
P24_05_34,9417,9517,pick up plate,plate,2,plate,2
P24_05_35,9495,9676,put plate,plate,2,plate,2
P24_05_4,1188,1237,put lid,lid,6,lid,6
P24_05_41,12054,12268,pick up onion,onion,16,onion,16
P24_05_42,12492,12598,pick up knife,knife,4,knife,4
P24_05_43,12563,14003,peel onion,onion,16,onion,16
P24_05_44,12871,13960,cut onion,onion,16,onion,16
P24_05_47,15534,15577,pick up onion,onion,16,onion,16
P24_05_48,15645,15713,open fridge,fridge,12,fridge,12
P24_05_49,15720,15936,put onion in fridge,onion,16,onion,16
P24_05_49,15720,15936,put onion in fridge,onion,16,fridge,12
P24_05_5,1231,1386,pick up lid,lid,6,lid,6
P24_05_50,15930,16018,close fridge,fridge,12,fridge,12
P24_05_51,16098,16152,pick up onion,onion,16,onion,16
P24_05_52,16158,18130,peel onion,onion,16,onion,16
P24_05_53,17917,18220,cut onion,onion,16,onion,16
P24_05_54,18463,18563,rinse onion,onion,16,onion,16
P24_05_57,19362,19407,close tap,tap,0,tap,0
P24_05_58,19413,19533,put onion on cutting board,onion,16,onion,16
P24_05_59,19598,21828,cut onion,onion,16,onion,16
P24_05_6,1666,1791,put lid,lid,6,lid,6
P24_05_61,22164,22274,rinse hands,hand,11,hand,11
P24_05_63,22417,22755,close cupboard,cupboard,3,cupboard,3
P24_05_64,22538,22884,grab pan,pan,5,pan,5
P24_05_65,23079,23256,put pan down,pan,5,pan,5
P24_05_68,23796,23926,put pan on switched on hob,pan,5,pan,5
P24_05_71,24497,24691,pour oil into pan,oil,31,pan,5
P24_05_72,24790,24874,take pan,pan,5,pan,5
P24_05_73,24928,25315,put down pan,pan,5,pan,5
P24_05_76,25738,25890,take knife,knife,4,knife,4
P24_05_77,25924,26098,cut onion,onion,16,onion,16
P24_05_78,26432,26483,put down knife,knife,4,knife,4
P24_05_79,26482,26578,take pan,pan,5,pan,5
P24_05_8,1965,2130,pick up lid,lid,6,lid,6
P24_05_82,27204,27265,take knife,knife,4,knife,4
P24_05_83,27288,27581,put onion into pan,onion,16,onion,16
P24_05_83,27288,27581,put onion into pan,onion,16,pan,5
P24_05_85,28276,28338,put down knife,knife,4,knife,4
P24_05_87,28512,28578,take spoon,spoon,1,spoon,1
P24_05_89,28648,29552,move onion on the pan,onion,16,onion,16
P24_05_89,28648,29552,move onion on the pan,onion,16,pan,5
P24_05_9,2151,2182,put lid,lid,6,lid,6
P24_05_93,31186,31254,pick up knife,knife,4,knife,4
P24_05_99,32475,32555,put knife,knife,4,knife,4
P24_06_0,30,90,open tap,tap,0,tap,0
P24_06_1,171,290,grab spoon,spoon,1,spoon,1
P24_06_10,1969,2466,lather lid,lid,6,lid,6
P24_06_100,32074,32347,rinse sponge,sponge,9,sponge,9
P24_06_102,33631,33686,close tap,tap,0,tap,0
P24_06_11,2558,3264,rinse lid,lid,6,lid,6
P24_06_12,2880,3510,put down lid,lid,6,lid,6
P24_06_19,4555,4599,take bowl,bowl,7,bowl,7
P24_06_2,333,649,rinse spoon,spoon,1,spoon,1
P24_06_20,4853,6722,wash bowl,bowl,7,bowl,7
P24_06_3,483,887,lather spoon,spoon,1,spoon,1
P24_06_31,10427,10480,take sponge,sponge,9,sponge,9
P24_06_32,10512,10611,rinse sponge,sponge,9,sponge,9
P24_06_35,11622,11735,pour washing up liquid onto sponge,liquid:washing:up,22,sponge,9
P24_06_36,11836,11928,turn off tap,tap,0,tap,0
P24_06_38,12280,12334,put down sponge,sponge,9,sponge,9
P24_06_39,12340,12411,turn on tap,tap,0,tap,0
P24_06_4,955,1311,rinse spoon,spoon,1,spoon,1
P24_06_41,13566,13608,turn off tap,tap,0,tap,0
P24_06_45,13973,14051,take plate,plate,2,plate,2
P24_06_46,14057,14613,wash plate,plate,2,plate,2
P24_06_5,1334,1381,put down down spoon,spoon,1,spoon,1
P24_06_50,15130,15202,pick up fork,fork,14,fork,14
P24_06_51,15137,15222,pick up fork,fork,14,fork,14
P24_06_54,15447,15553,put fork,fork,14,fork,14
P24_06_55,15454,15517,put fork,fork,14,fork,14
P24_06_62,17302,17545,pick up lid and box,lid,6,lid,6
P24_06_63,17517,17627,put lid and box,lid,6,lid,6
P24_06_64,17802,17874,grab fork,fork,14,fork,14
P24_06_65,17946,18111,rinse fork,fork,14,fork,14
P24_06_66,18253,18322,grab fork,fork,14,fork,14
P24_06_67,18312,18451,rinse fork,fork,14,fork,14
P24_06_68,18595,18665,grab plate,plate,2,plate,2
P24_06_69,18671,18934,rinse plate,plate,2,plate,2
P24_06_7,1559,1596,grab lid,lid,6,lid,6
P24_06_70,18949,19122,put plate down,plate,2,plate,2
P24_06_81,25205,25295,close tap,tap,0,tap,0
P24_06_86,27108,27190,take pan,pan,5,pan,5
P24_06_87,27246,27735,rinse pan,pan,5,pan,5
P24_06_88,27796,27839,take sponge,sponge,9,sponge,9
P24_06_89,27862,28843,wash pan,pan,5,pan,5
P24_06_9,1844,1933,rinse lid,lid,6,lid,6
P24_06_90,28849,29017,rinse sponge,sponge,9,sponge,9
P24_06_91,29023,29727,rinse pan,pan,5,pan,5
P24_06_92,29846,29941,put down pan,pan,5,pan,5
P24_06_93,30048,30206,rinse sponge,sponge,9,sponge,9
P24_06_95,30381,30591,rinse sponge,sponge,9,sponge,9
P24_06_96,30597,30646,turn off tap,tap,0,tap,0
P24_06_98,31264,31504,rinse sponge,sponge,9,sponge,9
P24_07_10,1843,2035,close drawer,drawer,8,drawer,8
P24_07_113,28783,28843,take fork,fork,14,fork,14
P24_07_114,28849,29035,turn meat in frying pan,meat,28,meat,28
P24_07_117,29601,29931,move meat in frying pan,meat,28,meat,28
P24_07_118,29676,29941,push meat in frying pan,meat,28,meat,28
P24_07_119,29948,30170,take meat,meat,28,meat,28
P24_07_121,30176,30294,put meat in dish,meat,28,meat,28
P24_07_126,31761,31827,pick up fork,fork,14,fork,14
P24_07_127,31770,31991,put fork,fork,14,fork,14
P24_07_143,41724,42651,put down knife,knife,4,knife,4
P24_07_153,46087,46148,pick up fork,fork,14,fork,14
P24_07_157,46829,46948,place dish with meat,dish,2,meat,28
P24_07_159,47072,47192,pick up knife,knife,4,knife,4
P24_07_160,47185,47241,place knife,knife,4,knife,4
P24_07_161,47362,47509,pick up glass,glass,10,glass,10
P24_07_162,47514,47589,place glass,glass,10,glass,10
P24_07_163,47594,47723,open fridge,fridge,12,fridge,12
P24_07_164,47770,47857,put carrot in the fridge,carrot,41,fridge,12
P24_07_165,47847,47968,close fridge,fridge,12,fridge,12
P24_07_166,47974,48079,open tap,tap,0,tap,0
P24_07_167,48085,48204,rinse hands,hand,11,hand,11
P24_07_17,2817,3122,close drawer,drawer,8,drawer,8
P24_07_170,49579,49651,close tap,tap,0,tap,0
P24_07_174,50328,50388,put pan in sink,pan,5,pan,5
P24_07_175,50369,50440,open tap,tap,0,tap,0
P24_07_178,50948,50986,take knife and peeler,knife,4,knife,4
P24_07_179,51083,51223,put knife and peeler in sink,knife,4,knife,4
P24_07_18,3085,3243,close fridge,fridge,12,fridge,12
P24_07_183,52615,52658,turn on tap,tap,0,tap,0
P24_07_184,52663,52737,rinse hands,hand,11,hand,11
P24_07_185,52735,52780,turn off tap,tap,0,tap,0
P24_07_186,52913,53077,dry hands,hand,11,hand,11
P24_07_25,3964,4036,open drawer,drawer,8,drawer,8
P24_07_26,4256,4339,pick up meat,meat,28,meat,28
P24_07_27,4345,5162,put meat in the pan,meat,28,meat,28
P24_07_27,4345,5162,put meat in the pan,meat,28,pan,5
P24_07_28,4520,5661,place meat in the pan,meat,28,meat,28
P24_07_28,4520,5661,place meat in the pan,meat,28,pan,5
P24_07_3,619,669,grab pan,pan,5,pan,5
P24_07_4,678,732,put pan on hob,pan,5,pan,5
P24_07_44,7875,7947,open fridge,fridge,12,fridge,12
P24_07_46,8122,8313,close fridge,fridge,12,fridge,12
P24_07_5,888,996,open fridge,fridge,12,fridge,12
P24_07_53,9249,9301,take knife,knife,4,knife,4
P24_07_56,9874,10079,put salt in meat,salt,38,meat,28
P24_07_57,10019,11569,compress meat in pan,meat,28,meat,28
P24_07_57,10019,11569,compress meat in pan,meat,28,pan,5
P24_07_58,10547,10942,move meat in pan,meat,28,meat,28
P24_07_58,10547,10942,move meat in pan,meat,28,pan,5
P24_07_59,10948,11557,crush it in pan,pan,5,pan,5
P24_07_6,987,1093,grab meat,meat,28,meat,28
P24_07_60,11563,11625,put fork,fork,14,fork,14
P24_07_62,11779,11887,pick up knife,knife,4,knife,4
P24_07_66,15790,15877,put knife,knife,4,knife,4
